TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
22832,?????? Happy Birthday #LarkVoorhies! \nShe Turns 45 Today! #SavedByTheBell \n#LisaTurtle #DaysOfOurLives #Widows… https://t.co/oDedf1MbQy,#Widows,715752713309577000
22833,Green:  Learning to Balance Yourself.  #grief #love #sadness #support #careforyourself. #hope #healing #wearehere… https://t.co/pYgZBv4XQ2,#Widows,1102942755691450000
22834,"RT @maryanne_pope: As spring has sprung, do you know an older widow or widower (or a senior) who could use some help planting flowers in th…",#Widows,3844546576
22835,How could Liam Neeson Kiss Viola Davis like that?!! ?????? #Widows,#Widows,2946461739
22836,@violadavis is really killing it in #Widows,#Widows,20639932
22837,RT @widowlandlife: Tell your story. #widowlandlife #widow #widowfog #grief #griefquotes #widows #widower #widowlife #death #life #alone #em…,#Widows,996898231798845000
22838,#Widows what a great ??.. Usually it’s film or book for me not both. Book was great this was equal to it #girlpower #bookworm #LyndaLaPlante,#Widows,163755479
22839,"@pyarimaa_org \nYou will not find many #widows #homes in #India and thus, Smile India Trust is founded with an aim t… https://t.co/hoFtgb32Ao",#Widows,3306742195
22840,"This needs to go viral, they don’t need to treat widows like this. \n\n#kccantalk #widow #widows https://t.co/bAW4Oe3nfq",#Widows,354356517
22841,"RT @maryanne_pope: As spring has sprung, do you know an older widow or widower (or a senior) who could use some help planting flowers in th…",#Widows,181017132
22842,Rock pool contemplations ... #Straddie  #RedlandsCoast #Rockpools #TheBath #MermaidPools #Widows #DeadmansBeach… https://t.co/0zxDpTsrvV,#Widows,3841495393
22843,RT @LAVillageCinema: Pleased to announce that @LAVillageCinema will be screening the #shortfilm #Invaders by #filmmaker @JasonKupfer before…,#Widows,18337515
22844,RT @anygoodfilms: #ThursdayThoughts #ThursdayMotivation #thursdaymorning \n\n#RT \n\n#win a copy of #Widows one of 2018s best films ........\nh…,#Widows,419884291
22845,RT @anygoodfilms: #SaturdayMotivation #SaturdayMorning #SaturdayThoughts \n\n#RT \n#TAG\n\n#Win a copy of #Widows one of 2018s best films:\nClic…,#Widows,1014911015270640000
22846,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1014911015270640000
22847,"My #prayer for us as this day comes to a close: \nLord, help us stop reviewing and revering the past. Help us enjoy… https://t.co/rZUQtgpJt2",#Widows,3340903119
22848,/// #ElizabethDebicki appreciation tweet. \\\\\\\n\nCant wait to see what she does in #Nolans next film. Her career is… https://t.co/sKI2ZBhHRA,#Widows,1041014373844690000
22849,Do what it takes to overcome #Isolation and #loneliness. #caregiververs #emptynesters #widows,#Widows,34862139
22850,I WAS NOT EXPECTING THAT TWIST.\n\n#Widows,#Widows,17688130
22851,WIDOWS | BLU-RAY REVIEW\n\nLink:\nhttps://t.co/PDROUIvx8A\n\n#widows #bluray #blurayreview #moviereview #widowsmovie… https://t.co/6cRHwQh7I7,#Widows,1050707367682300000
22852,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,80876513
22853,"Elizabeth Debicki fascinates me just in #widows alone.\n\nShe could easily get pigeonholed into a stereotype, but her… https://t.co/ZEtQTOGNj6",#Widows,17688130
22854,Controversial opinion: I was underwhelmed by #widows,#Widows,25137569
22855,TFW you realize that Elizabeth Debicki is the same actress who played your favorite character in the 2013 version o… https://t.co/lEHpofr4dD,#Widows,17688130
22856,WIDOWS | BLU-RAY REVIEW\n\nLink:\nhttps://t.co/oFS0MRTEZL\n\n#widows #bluray #blurayreview #moviereview #widowsmovie… https://t.co/ePJRNoM4Yj,#Widows,1932128540
22857,"Ok, that tracking shot is impressive. First one Ive seen thats tried to make a statement of a sort.\n\n#Widows.",#Widows,17688130
22858,Theres no better way to make you hate a character than by having them threaten a pet.\n\n#Widows,#Widows,17688130
22859,#Widows has made me go Holy crap twice in the first 16 minutes.,#Widows,17688130
22860,Robert Duvall is 88 years old and still schooling any actor hes in a scene with. #Widows.,#Widows,17688130
22861,"As spring has sprung, do you know an older widow or widower (or a senior) who could use some help planting flowers… https://t.co/yfIXItViMA",#Widows,2813397151
22862,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,3640892541
22863,Lost and Found https://t.co/5GCOLnTPnS via @yvonnebroady #widows  #writers #Bloggers #seniors #death #loss #hope #blackwidows #love,#Widows,2439296688
22864,"#NowPlaying @SadeOfficial #NEWsingle (from the #Widows #movie #soundtrack) TheBigUnknown\nNext up, @DavidGray - my/o… https://t.co/drWvZwyZ6o",#Widows,456972565
22865,Read our review of Steve McQueens #Widows - out on Blu-ray now! https://t.co/2QwwvoE1AS,#Widows,19545825
22866,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,809671213543026000
22867,RT @widowlandlife: Tell your story. #widowlandlife #widow #widowfog #grief #griefquotes #widows #widower #widowlife #death #life #alone #em…,#Widows,818923323732197000
22868,RT @widowlandlife: Tell your story. #widowlandlife #widow #widowfog #grief #griefquotes #widows #widower #widowlife #death #life #alone #em…,#Widows,203288947
22869,Tell your story. #widowlandlife #widow #widowfog #grief #griefquotes #widows #widower #widowlife #death #life… https://t.co/UmV8sZFNSF,#Widows,1009279653788300000
22870,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,89540633
22871,"We had the pleasure of sharing the work we do to support disadvantaged children, #orphans &amp; #widows in #Africa with… https://t.co/7rWKVBvKcU",#Widows,326704363
22872,RT @AnneMuyiwa: @DaveEvansPhD @wb_research Indeed. It is a shame that discrimination often starts in the church for Christian women who hav…,#Widows,33271451
22873,Movie Review: Widows 4K Blu-ray. \n\nSteve McQueens updating of Lynda La Plantes 80s TV series is his most accessib… https://t.co/TzjKDcsjOI,#Widows,23326806
22874,RT @griefsabitch: Sometimes I feel like my grief is a dog whistle and Im the only canine that hears it.\n#grief #Widows #childloss,#Widows,180380365
22875,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,924591806947495000
22876,RT @ReelTalker: I want to know if veronica and alice became friends #widows,#Widows,354027531
22877,"RT @Great_Katzby: I cant be alone in thinking Elizabeth Debickis Alice is the absolute gem of #Widows, right? https://t.co/MVAiFky53b",#Widows,354027531
22878,Go check out my latest review for Widows!\nLINK: https://t.co/SRezbcvVCq\n_______\n#widows #widowsmovie #widows2018… https://t.co/hHo0CawT2d,#Widows,793107627517423000
22879,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,874668187891236000
22880,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,946402786572423000
22881,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1096948239247510000
22882,RT @griefsabitch: Sometimes I feel like my grief is a dog whistle and Im the only canine that hears it.\n#grief #Widows #childloss,#Widows,821173282695049000
22883,@pyarimaa_org \nThe #Vrindavan #widows can now take a sigh of relief with the Pyari Maa Foundation. We are here to h… https://t.co/N9KBOZ8GyX,#Widows,3306742195
22884,"@pyarimaa_org \n How many #widows at #Vrindavan are known to you? If you know a number of them, you can give us thei… https://t.co/PYYQexlyjT",#Widows,3306742195
22885,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,929030738258907000
22886,@mitikerang @EntreprnHer @YouthKiAwaaz @SHEROESIndia @SheThePeopleTV @ShailajaShrini2 @shakshighy @AnkitaSrmMKR… https://t.co/NJeGoZBiYe,#Widows,897177566
22887,@mitikerang @amitjainmkr @ThePuneMirror @PuneTimesOnline @sakaltimes @LogicalIndians @_SocialStory @Bruce_Bucknell… https://t.co/Vt0Qt7J7Kr,#Widows,897177566
22888,@DesiRajneeti @sunandavashisht @_Namrataa 5)  If compelled #Dupatta also can affect #freedom &amp; #Choices . If not co… https://t.co/UC5KKhHbw1,#Widows,1088293188236910000
22889,@mitikerang @EntreprnHer @SDG2030 @SheThePeopleTV @ecotextile @FashionforGood @YouthKiAwaaz @PuneTimesOnline… https://t.co/FJv8LCRsyb,#Widows,897177566
22890,@mitikerang @htTweets @SHEROESIndia @SheThePeopleTV @EntreprnHer @ecotextile @SDGglobalFest @voicesofyouth… https://t.co/OGIIVmHKPy,#Widows,897177566
22891,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,2559478078
22892,RT @anygoodfilms: #TuesdayThoughts #TuesdayMotivation \n\n#RT\n\n#Win a copy of #Widows  one of 2018s best films:\nhttps://t.co/qoEJr9Q3N3 http…,#Widows,197380218
22893,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,145674522
22894,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,3433571147
22895,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1097163523061360000
22896,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1264582230
22897,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,835521666419736000
22898,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,809671213543026000
22899,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,2285545058
22900,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,56775418
22901,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,4115668653
22902,Saw #Widows a few nights ago. It was good. Can’t say I loved it. Wasn’t exactly what It was promoted like (from my… https://t.co/jBZJQSGZw7,#Widows,22459470
22903,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,3046495582
22904,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,956324322813140000
22905,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,54184592
22906,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,1030753221357300000
22907,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,19490442
22908,"Distribution of sewing machines amongst #Orphan and #Widows  in Sunamganj Town, Bangladesh. \n\n#DabbaghWelfareTrust… https://t.co/WjaWyk4ph2",#Widows,2389775365
22909,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,115369254
22910,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,79087655
22911,Viola Davis is a powerhouse. #widows,#Widows,317918464
22912,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,950254994
22913,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,116451098
22914,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,314198042
22915,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,594666991
22916,RT @anygoodfilms: #TuesdayThoughts #TuesdayMotivation \n\n#RT\n\n#Win a copy of #Widows  one of 2018s best films:\nhttps://t.co/qoEJr9Q3N3 http…,#Widows,2274819118
22917,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,844567236287324000
22918,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,840281472049258000
22919,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1068489265271710000
22920,#Widows is definitely a well done female empowerment movie. Its done in a grounded realistic manner. #HollyWood should take note.,#Widows,1069232967921340000
22921,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,2594518727
22922,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,935201994
22923,RT @anygoodfilms: #WednesdayWisdom #Wednesdaymotivation #wednesdaythoughts \n\n#RT \n\n#Win a copy of #Widows one of 2018s best films:\nhttps:/…,#Widows,900366523
22924,RT @anygoodfilms: #SundayMotivation #SundayThoughts #SundayMorning \n\nTodays your last chance to win!!!!!!!\n\n#RT \n#TAG\n\n#Win a copy of #Wid…,#Widows,1081631257694510000
22925,"Wait, heres a thought. Was Thanos Black Order prepared to be snapped out of existence (if they, yknow, survived… https://t.co/TXwspIHnfk",#AvengersInfinityWar,2361236856
22926,Sorry not sorry #april2019 #GameOfThones #AvengersInfinityWar #stokedforboth https://t.co/GMllA31e3s,#AvengersInfinityWar,1321423430
22927,@Avengers I’m not ready. I’m still not over #Avengersinfinitywar,#AvengersInfinityWar,818910452084277000
