USR_ID,USR_NAME,USR_DESC,USR_CREATED_DATE,USR_CREATED_TIME,USR_FOLLOWERS,USR_FRIENDS,USR_STATUS
320981371,Alfredo Sanz †,IG: @alfred9617 VENEZOLANO? #LittleMonster †   @LadyGaga |JOANNE  ...¦¦¦¦¦¦¦¦¦¦¦¦¦¦] 99%,2011-06-20,20:51:12,2288,2288,
129694246,D. Shoji Nakamoto,"Singer / songwriter, acoustic guitar and vocals, poetry, painting, music with heart.",2010-04-05,3:51:09,1399,1399,
7.89487E+17,be insane,https://t.co/iMA6P5UVq1\n\nhttps://t.co/dEwhVkYIuT \n\nhttps://t.co/7g8R6ZrChQ,2016-10-21,15:22:53,8150,8150,
298062839,Kevin Scheef,,2011-05-13,16:02:44,741,741,
384385771,but you're not Gaga,,2011-10-03,15:56:34,893,893,
9.99319E+17,Lucyb Davies,"(Singer/Song Writer) Just a small town girl obsessed with music and art! Always see the life in a philosophical way, ?? 2 c tones of ? :brookdavis199@gmail.com:",2018-05-23,15:59:09,189,189,
1938013062,SusyMonster,Never lose hope. You never know what tomorrow my bring.,2013-10-05,15:54:02,847,847,
602103766,ENILSounds,ENILSounds  Let the music play https://t.co/JT6o0OLYDm https://t.co/Hxxoe1UbNt,2012-06-07,18:40:32,3412,3412,
1.0699E+18,Vitrie,Public Administration ??,2018-12-04,10:27:13,31,31,
16486050,Nora Mermaid ????\u200d??,@BlackGryph0n's Official #1 Fan (MET HIM 7 TIMES) Head of & runs @Gryphlings. Brony & Fandom Mermaid. Big fan of @ladygaga. Oh and I sing. (She/her) ??????????,2008-09-27,14:39:32,3267,3267,
204595363,JOANNE??,Fan account for @ladygaga?#GAGA #LG6 https://t.co/dZH7dxmWpX #GagaVegas https://t.co/h158RU7zF6 #AStarIsBorn??https://t.co/adkVVNq0ZL,2010-10-19,1:40:58,8344,8344,
1.05514E+18,Coach Cook,5th grade teacher and basketball coach. I tweet like I’m 50.,2018-10-24,16:54:35,15,15,
4039126583,Tracy Colletto,Singer-songwriter; storyteller; artist; traveler; nature/wildlife lover. Straight-forward and beautiful music. Always be true to yourself and persevere.,2015-10-25,13:23:36,7363,7363,
2998283768,A.-C. Kors.,Journalistin taz/Berliner Zeitung. Hier privat.,2015-01-27,11:41:07,387,387,
19518119,Katy Foltz Gillis,REALTOR® with Keller Williams Realty- Community Partners,2009-01-26,3:14:21,75,75,
46085637,Spark,We are Spark - Playing the best music & covering everything in your area. Got something we should be covering? Email: community@sparksunderland.com,2009-06-10,10:55:36,2988,2988,
3571725382,Alistaire Aubrey,Debut Ep ‘Pen Game’ coming this January The lead single ‘Best Friends is out. https://t.co/ef1OvW6Baj,2015-09-07,0:54:43,1200,1200,
36424361,Kristen,Family. Friends. Crossfit. Laughing. Ice cream. Pizza,2009-04-29,17:55:47,394,394,
2513940869,Cameron Quick,A man is not finished when he is defeated a man is finished when he quits! #kokings #ws (snap:cameronq10) (insta:c_quick8),2014-04-28,4:14:49,253,253,
142815776,Brandon Katz,Covers Entertainment for @Observer II Proud couch potato II The Rock has bought me two bottles of tequila,2010-05-11,21:01:51,989,989,
1.02262E+18,Lo.. ????,,2018-07-26,23:13:32,95,95,
9.05933E+17,Caleb Sims,,2017-09-07,23:16:16,74,74,
7.55205E+17,Tori,,2016-07-19,0:57:23,212,212,
332426212,Million Years Ago,The only prisons that exist are the ones we put each other in,2011-07-09,19:49:33,2082,2082,
85903878,Aniello GuerraOfficial_,Producer/Composer. in Electronic Music! do not hesitate to listen to my new track.,2009-10-28,20:23:43,4963,4963,
518810257,MoonDreams Music,Award Winning Recording Artist & New Release: TROPICAL BREEZE ??https://t.co/6x2vCrEvo5 http:/https://t.co/Ykka9PM3oA,2012-03-08,19:45:13,5211,5211,
1330514485,Lamy Jacobson,"| SC- amy_jacobson26 | BSC?? | Alexa, play Tokyo Drift. |",2013-04-06,2:24:02,999,999,
2758563736,Aled Lloyd Rees,#Malevocalist #Tenor #Actor & #Performer #Events Promoter #LGBT #PR #Communications Views & opinions are my own.,2014-09-01,19:42:46,3023,3023,
81691976,Tina White,,2009-10-11,21:43:44,4576,4576,
111175046,Scott Manning,WoW fanatic. YouTube novice but trying my best. Join my Warcraft life with a subscribe! ????\u200d??\nhttps://t.co/7pdqV52Fsu…,2010-02-04,1:28:51,189,189,
113546499,lady anne ??,"- when you look at me, and the whole world fades -",2010-02-12,4:54:15,1636,1636,
2335289616,Karson,,2014-02-09,15:41:19,214,214,
1855978082,Caterina Bulgarella,"Culture & ethics architect, behavior expert, metrics geek. Passionate about human growth, transforming organizations, & the future of work. Founder @be_threadco",2013-09-12,1:49:54,124,124,
188013734,Lady Gaga tribute,"Donna Marie No 1 Award Winning @LadyGaga tribute, lookalike/impersonator. Judge and #The100 on @bbcone @AllTogetherNow #alltogethernow #mygagalife",2010-09-07,18:32:49,8850,8850,
7.08874E+17,winston,unk basketball commit,2016-03-13,4:33:13,196,196,
2190417518,Nabil Lemhaddeb,"Nabil Elmohaddeb né le 9 Septembre, est un chanteur de Pop/RnB . Il est aussi compositeur auteur et concepteur audiovisuel.",2013-11-12,14:07:47,234,234,
2829302247,Enathi Mqokeli,#dreamsmoneycantbuy| Actress| Voice Artist| Marketing & PR| Director and Writer| @actorspaces alumni,2014-10-14,11:16:56,823,823,
234457050,Bob Jensen,Huskerland Bob has published Huskerland Prep Report since 1990 and is publisher of  https://t.co/S0L042Uze4.,2011-01-05,18:15:16,60,60,
1.03669E+18,Education In Arts,Supporting Education in the Arts.\n#EducationInArts,2018-09-03,19:16:47,11,11,
314528161,Niki Ackermans,"Biologist, 20-something granny, tea-hoarding polyglot\n#TeamChocolatine",2011-06-10,12:04:55,152,152,
336041576,LittleGaga86,2018... Waiting for a certain star to pass by???????? ????,2011-07-15,17:06:32,873,873,
334309383,Gabe Marshall,singer/songwriter/ co-owner of Boys From Illinois Music Co.,2011-07-12,22:05:50,519,519,
7.92536E+17,Stefani,,2016-10-30,1:17:23,68,68,
169778268,d,para la cultura,2010-07-23,4:02:45,405,405,
550361966,nC Nc,fracasando desde 1998,2012-04-10,19:06:35,851,851,
1.03399E+18,Did Gaga Slay?,GAGA #LG6,2018-08-27,7:59:04,51,51,
3009857120,Don James Worst,"Songwriter??angel????@ladygaga followed 2014. My life????????????4-30-18 @natashabdnfield @katyperry ??Record Producer, Musicians4songs",2015-02-05,6:33:52,3804,3804,
759325914,Sharon,"49 year old almost deaf single mum, 5 kids, 2 at home. Thankful to Jesus for life & to express faith & myself through art, photos, art journalling, writing etc.",2012-08-15,13:07:36,1102,1102,
32517666,Conversations,@iConversations engaging @BlackHAIRSalons @BlackBarbershop @SalonSaturday. \nhttps://t.co/54Hd4O4YgB \nhttps://t.co/BCQrf9moEn,2009-04-17,18:45:10,3695,3695,
4428617835,Xanilee,Bittersweet Lullabye on all platforms?? \nMusic is my soul\nDreamer & Traveller\nhttps://t.co/8t9dLNEJ1E,2015-12-09,17:09:53,379,379,
8.92233E+17,DO WHAT U WANT Feat. CHRISTINA AGUILERA,BUY / STREAM the Movie Soundtrack #AStarIsBorn??:\n\n?@Spotify:  https://t.co/6r9cb0Kk0C \n\n?@Apple:  https://t.co/KSd5h1IRZZ \n\n?@Amazon:  https://t.co/jTocmXAJSO,2017-08-01,3:58:11,456,456,
5932462,Sam Downie - #Actor #Presenter #Podcaster,#Actor #Film #Stage #Presenter #Radio #Television https://t.co/Gn13FuT6Tj . Has #Autism #ActuallyAutistic #Epilepsy,2007-05-10,15:21:23,4999,4999,
863642238,Slavick,,2012-10-05,20:43:40,73,73,
37218119,culture kid ?,CINEPHILE•AUDIOPHILE•BIBLIOPHILE•,2009-05-02,15:38:02,257,257,
49707487,Barbara McDowell,"Fan of Supernatural and Matt Bomer. Make jewellery, bags and pet collars, mostly fandom related. Visit Superlev on etsy to see the range.",2009-06-22,17:59:21,246,246,
7.20439E+17,Britny,Your vibe attracts your tribe,2016-04-14,2:30:25,424,424,
3603541634,Matt Leabeater,,2015-09-18,9:21:20,3347,3347,
384230724,fbi82,Egypt welcome everyone,2011-10-03,9:38:38,234,234,
360288887,Natalie,"movies, current affairs, galleries, history, glass art, collecting books on fashion photography and designers, travel, INFJ, Scorpio",2011-08-23,0:10:19,771,771,
2188648320,X95 (WRXX),"Music, news, and Orphans sports for south-central IL. Follow our team: @mattjamesradio | @newsmo | @ryanroddy75 | @DougD2794 | @rachelroddy1",2013-11-11,16:19:33,248,248,
9.58301E+17,Jeetu Maheta (Jitendra),,2018-01-30,11:30:47,1949,1949,
9.78911E+17,maiergaga,@ladygaga ????  IG: maier_m_,2018-03-28,8:26:01,227,227,
17571819,Hunter McMillian,"Gaga stan, second-tier Paramore stan,  fan of k-town karaoke, food, friends, music, movies, city exploration with no objective.",2008-11-23,11:46:59,1457,1457,
2958038044,Bryan Montejano,"A veces me gusta tirar shade, y a veces no. \nSnapchat: bryanmontejano\nFacultad de Arquitectura UANL \nLic. Diseño Industrial",2015-01-03,6:31:20,699,699,
1732381183,Melissa,"I am an aussie little monster who loves LADY GAGA followed by ChewFu Lacee Tara Savelo Miss Asia Kinney & Helen Green, Brian Newman, & Frederic Aspiras ????",2013-09-05,16:00:36,2257,2257,
495857324,Jana ?,We had to meet each other in a bad time that we could meet again in a good time               \n#CarolMovie #CateBlanchett,2012-02-18,11:28:52,609,609,
300398340,BrendaBolt,,2011-05-17,18:04:02,693,693,
8.16069E+17,M.B.E.,"The Home of Movie Reviews, Latest Movie News, Podcasting and YouTube Channel. https://t.co/SfYQJbQwG4",2017-01-02,23:49:40,16331,16331,
23139145,"No, the other Simon",Actor. Production/writing cartoons @Mukpuddy. Chipping away at horror scripts @August1stFilms. Views probably reflect those of my employer.,2009-03-07,0:00:35,744,744,
1.08528E+18,Logan Holmes,I am a ??mixer streamer/ content creator. I love making memorable experiences with my followers. I like having a tight community where everyone can come hang out,2019-01-15,21:14:14,43,43,
3402930394,Alexandre,Sup im gay and i draw,2015-08-04,15:53:10,132,132,
19038832,Christine,Wannabe magical girl. Artist & Animator ???????? LA native https://t.co/XxQLgm5Fn4,2009-01-15,21:00:31,1176,1176,
179112609,Davi,Bem desinteressante | front-end dev na ilegrau,2010-08-16,14:56:49,154,154,
178828785,adi,"i'm a goddamn poet, i say. DJ, take it away. /// a tag #sortedetodasorte tem todos os meus poemas. /// produzo música.",2010-08-15,20:19:51,461,461,
282812577,Khada ????,Angela [Gegê] | 21 y.o | Designer de Moda e vendo bordados no insta: @hotlinebroderie,2011-04-16,0:13:41,641,641,
105186056,Stork,Weekly reviews of geek stuff. GIF-fluencer. Worse half of @MrsBesottedGeek. email: besottedgeek@gmail.com listen: https://t.co/FeAhaQIXgB,2010-01-15,16:26:38,2184,2184,
52205130,John L. Bennett III,"JB3, MPLS, MN",2009-06-29,22:02:17,211,211,
9.81665E+17,Ten Word Nerd,Do I need to tell you what I'm about?\n\nSend this handsome guy a lot of love: @EdsFilmicForays\n\nWeekly Watches coming soon on Letterboxd,2018-04-04,22:49:35,2186,2186,
1.02568E+18,The Unlucky Ones,"Join @j_aragon23 and @ren_ebreo as they break movies down, give out some fun awards and try to explain what caused these movies to fall short!",2018-08-04,9:58:56,1419,1419,
1.00739E+18,???: *RETROSAUR *:???,? ?MAIN OF @GALLIFORMEESART ??\nI draw sometimes.??You can call me Tripp or Randi! ???,2018-06-14,22:14:53,473,473,
4272870562,Brendon @ Pretending In The Darkness,"A shy awkward doofus trying to make sense of it all. Frequent lurker in LRR/DB family streams.\nAll opinions my own. No TERFs, No Nazis.\nBi | He/She/They",2015-11-25,9:02:15,1884,1884,
22857385,Alex Rockatansky,friend to birbs (except seagulls) - she/her - https://t.co/5183RUykY4,2009-03-05,1:04:45,1309,1309,
316182529,Bruxinha Rabuda™ Trans Rights ???\u200d??,"(ex-@Davireisilva) Game Lover, MarioKart8 Speedrunner(?) | NSFW account: @NSFDiana | 13/02 30/05 | Ich liebe dich @AlphaJanaina | icon by: @AlphaJanaina\n#Resist",2011-06-13,2:14:35,820,820,
485983663,IrishSchoolAnimation,"The Irish School of Animation at Ballyfermot College of Further Education in Dublin, Ireland has been running animation courses since the late 1980s.",2012-02-07,19:57:52,2815,2815,
2328199160,McMannofthepeople,"Host Of *Hashtag, You're It* Every Tuesdays At 11 am EDT.\nPart Of The @HashtagRoundup Community.    \n5 Time @Midnight Hashtag Wars Winner",2014-02-05,4:34:05,3000,3000,
23469165,Anyi Ahlation,"Mc, Actress, Sound Recording Engineer, Musician, Host, Web-Radio Personality, Dancer, Activist",2009-03-09,17:46:34,1212,1212,
7.20736E+17,James B.I.N.S 37,"Opinionated, 50% Scouse, Film Hound, Rambler - Walking and Talking",2016-04-14,22:11:05,4822,4822,
120237771,Stephanie,"""I am on a curiosity voyage and these books are my paddles."" Opinions are my own.",2010-03-05,22:03:32,398,398,
8.70508E+17,MikeMikeAndOscar,Not just a movie pod; an Oscars pod! Making awards season yr round. Oscars preview + film APPRECIATION pod. Movie/#Oscars fan? Welcome home. #MMO  #PodernFamily,2017-06-02,5:08:58,1948,1948,
1551915367,Pittsburgh Nerd Podcast,Listen as hosts Sean and Ian talk about all things pop culture. Member of The Tangent Bound Network and We Be Geeks Network and Danger Entertainment.  #PodNerd,2013-06-28,1:13:17,6404,6404,
1.00152E+18,Ax Van Mio,Music Producer. Entrepreneur. One Man Band. Multi-Instrumentalist. Writer/Penciller. INTP. Part of 15% anglophone montrealers,2018-05-29,17:33:13,341,341,
48621572,MasD,Kita ndak Perlu Siapa yang Paling... Kita cuma Butuh Saling...,2009-06-19,5:31:29,494,494,
25308093,RoGina,Chicago Photographer and Family Photojournalist. Your stories are the greatest legacy you will leave.,2009-03-19,14:45:00,1986,1986,
9.88657E+17,Max Asher,Founder | https://t.co/psOideflx2\n| Coder : Ethical H@cker : Wanna-be Barrista |,2018-04-24,5:51:34,26,26,
9.22366E+17,Fluke Cage,"the jonesiest jones. techie, cinefile & political junkie. master of none. nerdy before it became cool. contributor at @lrm_exclusive",2017-10-23,7:37:09,422,422,
1.00404E+18,Sylveondream,,2018-06-05,16:47:39,305,305,
8932142,toysrevil,Blogging Daily About Art Toys + Pop Culture @  http://t.co/ebVqeXI1UZ,2007-09-17,15:16:33,265,265,
452438606,Brucesque Ryderish,"I'm a devil on the run, A six gun lover, A candle in the wind REPEALED 8!! Cis, she/her; unicorn friendly #terfsjogrighton",2012-01-01,21:08:37,2719,2719,
8.65919E+17,??††??Z????,"You're a lizard Harry ????????††??Z???? here ! Artist and Fanartist ! Wanna commission something ? Call me up, if I'm free I'll be glad to ! Enjoy your stay !",2017-05-20,13:17:02,243,243,
1655977627,Animation Skillnet,"Animation Skillnet provides subsidised training solutions for the animation, games and vfx sectors in Ireland. Funded by @skillnetireland",2013-08-08,18:29:25,4999,4999,
1695349140,Rey Acevedo,Freelance Illustrator/Designer/Inker. Interested in commissions email me at reyacevedoart@gmail.com,2013-08-24,2:59:44,141,141,
476004431,Animation Ireland,#AnimationIreland brings together the leading Irish animation studios to discuss industry issues & promote Ireland as destination for production\n#irishanimation,2012-01-27,17:28:03,1421,1421,
51683028,Cartoon Saloon,"Irish based animation studio.Nominated for 4 Academy Awards for films The Breadwinner,Song of the Sea,The Secret of Kells and short Late Afternoon.??",2009-06-28,8:19:46,1908,1908,
233081346,?evanth Palwai,????????? ?????? ?????????? ????? ??????? ?  ??? ! ... ???????? ??? ?!,2011-01-02,6:29:51,343,343,
7.69351E+17,sleepy ??,artist | intj/intp | slitherclaw | #aestroart,2016-08-27,1:49:19,584,584,
3190255009,NSMBU Show,"Webshow that defies the norm and covers the geek, film and cosplay world like it was our own infinity stone. Our opinion is a better version.",2015-05-09,23:55:57,2728,2728,
2609369888,isyam,? ?? ??\nLot of info to read,2014-07-07,10:31:44,204,204,
8.94576E+17,Janiga Group Home Sales,"With over 12 years of experience in the Real Estate Industry, Stephanie Janiga is widely considered to be one of the best listing agents in Michigan!",2017-08-07,15:09:18,459,459,
1.02798E+18,Chieko Eri,Cosplayer?? || Traditional artist? || Make-up Artist?? || Horror movie enthusiast??,2018-08-10,18:16:11,15,15,
20231775,Jae Little,"“Never worry what other people\xa0think of you, because no one ever thinks of you”",2009-02-06,11:56:39,716,716,
7.94721E+17,Sora's ass??,??CRAIG TUCKER//BANANA FISH????//BTS TAE??//#SOUTHPARK //#VOLTRON//#KINGDOMHEARTSIII//#SAO ??KIRITO??\n#TOMORROW_X_TOGETHER,2016-11-05,1:58:45,782,782,
37242165,? ?`sam´? ? @C2E2!! SPIDERVERSE,you are a cutie pie!! ???? ?????? ( `?') [she/her] currently into jojo/yakuza/makeup lol [occ. 18+]\n\n ?I really love @jyoeza !!? ?next con: c2e2?? ?,2009-05-02,17:37:13,570,570,
1556158207,Dbn Hts Libraries,"The Dearborn Heights libraries connect citizens with a world of knowledge and each other through innovations that inspire, enlighten, enrich, and educate.",2013-06-29,17:17:03,526,526,
4928146841,Nicole,"Young woman who loves comics, movies, cartoons and rootbeer",2016-02-18,15:30:50,124,124,
1590931880,Jessica To,,2013-07-13,12:38:17,692,692,
241079460,Lorraine,"Mum of 3 that enjoys travel, theatre, wine & cake in that order. Blogger & freelance writer.",2011-01-21,12:09:06,3571,3571,
1.11028E+18,SodaPop,"I Am a soda can with a youtube channel, Yep life is really weird ??",2019-03-25,20:56:10,0,0,
733493280,Ruturaj Pattnaik,,2012-08-02,20:29:53,203,203,
879820310,TITANS of COSPLAY,"Sharing Cosplay from around the world, regardless of gender, skill or age.",2012-10-14,10:29:23,590,590,
8.42486E+17,Roger f,,2017-03-16,21:20:28,572,572,
19746539,Joseph Stowell,A Joe Stowell (but not THE Joe Stowell),2009-01-30,1:03:21,2133,2133,
21765710,Mandy,"Having a bit of a battle with breast cancer at the moment.treatment not much fun  ,but kids and grandchildren keep me strong ..",2009-02-24,16:01:22,4949,4949,
15425825,Entertainment Buddha,"Entertainment Buddha is a site for geeks, by geeks. Gaming is our specialty, but not our only niche. Come join us!-EB makes you a better geek 1 post at a time!",2008-07-14,12:32:15,2466,2466,
